date,cultivar,trait,mean_value,se_value,n_reps
2025-06-04,Ruby June,stolon_length_primary_cm,142.44850426666667,6.763976933042398,3
2025-06-18,Ruby June,stolon_length_primary_cm,160.92619046666667,10.494793284634575,3
2025-07-02,Ruby June,stolon_length_primary_cm,175.16654459999998,12.282678211404065,3
2025-04-16,Sensation,crown_diameter_mm,,,0
2025-04-30,Sensation,crown_diameter_mm,,,0
2025-05-14,Sensation,crown_diameter_mm,,,0
2025-05-28,Sensation,crown_diameter_mm,,,0
2025-06-11,Sensation,crown_diameter_mm,,,0
2025-06-25,Sensation,crown_diameter_mm,7.129123068000001,0.3196631998453563,3
2025-04-16,Sensation,n_dp_alt_primary,2.0,1.0,3
2025-04-30,Sensation,n_dp_alt_primary,7.333333333333333,0.8819171036881969,3
2025-05-14,Sensation,n_dp_alt_primary,18.0,2.3094010767585034,3
2025-05-28,Sensation,n_dp_alt_primary,28.333333333333332,4.0960685758148365,3
2025-06-11,Sensation,n_dp_alt_primary,41.0,5.033222956847167,3
2025-06-25,Sensation,n_dp_alt_primary,50.0,7.0,3
2025-04-16,Sensation,n_dp_alt_quaternary,0.0,0.0,3
2025-04-30,Sensation,n_dp_alt_quaternary,0.0,0.0,3
2025-05-14,Sensation,n_dp_alt_quaternary,0.0,0.0,3
2025-05-28,Sensation,n_dp_alt_quaternary,0.0,0.0,3
2025-06-11,Sensation,n_dp_alt_quaternary,0.3333333333333333,0.33333333333333337,3
2025-06-25,Sensation,n_dp_alt_quaternary,0.3333333333333333,0.33333333333333337,3
2025-04-16,Sensation,n_dp_alt_secondary,0.0,0.0,3
2025-04-30,Sensation,n_dp_alt_secondary,5.0,1.5275252316519468,3
2025-05-14,Sensation,n_dp_alt_secondary,18.666666666666668,4.333333333333334,3
2025-05-28,Sensation,n_dp_alt_secondary,37.666666666666664,5.456901847914968,3
2025-06-11,Sensation,n_dp_alt_secondary,62.0,6.8068592855540455,3
2025-06-25,Sensation,n_dp_alt_secondary,81.33333333333333,12.732286169856186,3
2025-04-16,Sensation,n_dp_alt_tertiary,0.0,0.0,3
2025-04-30,Sensation,n_dp_alt_tertiary,0.0,0.0,3
2025-05-14,Sensation,n_dp_alt_tertiary,0.6666666666666666,0.33333333333333337,3
2025-05-28,Sensation,n_dp_alt_tertiary,4.0,1.5275252316519468,3
2025-06-11,Sensation,n_dp_alt_tertiary,7.666666666666667,2.905932629027116,3
2025-06-25,Sensation,n_dp_alt_tertiary,10.0,3.0550504633038935,3
2025-04-16,Sensation,n_dp_mid_primary,0.0,0.0,3
2025-04-30,Sensation,n_dp_mid_primary,0.3333333333333333,0.33333333333333337,3
2025-05-14,Sensation,n_dp_mid_primary,1.6666666666666667,0.881917103688197,3
2025-05-28,Sensation,n_dp_mid_primary,2.6666666666666665,1.452966314513558,3
2025-06-11,Sensation,n_dp_mid_primary,4.333333333333333,2.185812841434,3
2025-06-25,Sensation,n_dp_mid_primary,4.333333333333333,1.6666666666666667,3
2025-04-16,Sensation,n_dp_mid_quaternary,0.0,0.0,3
2025-04-30,Sensation,n_dp_mid_quaternary,0.0,0.0,3
2025-05-14,Sensation,n_dp_mid_quaternary,0.0,0.0,3
2025-05-28,Sensation,n_dp_mid_quaternary,0.0,0.0,3
2025-06-11,Sensation,n_dp_mid_quaternary,0.0,0.0,3
2025-06-25,Sensation,n_dp_mid_quaternary,0.0,0.0,3
2025-04-16,Sensation,n_dp_mid_secondary,0.0,0.0,3
2025-04-30,Sensation,n_dp_mid_secondary,0.0,0.0,3
2025-05-14,Sensation,n_dp_mid_secondary,1.0,0.5773502691896258,3
2025-05-28,Sensation,n_dp_mid_secondary,2.0,1.1547005383792517,3
2025-06-11,Sensation,n_dp_mid_secondary,2.6666666666666665,1.452966314513558,3
2025-06-25,Sensation,n_dp_mid_secondary,3.0,1.7320508075688774,3
2025-04-16,Sensation,n_dp_mid_tertiary,0.0,0.0,3
2025-04-30,Sensation,n_dp_mid_tertiary,0.0,0.0,3
2025-05-14,Sensation,n_dp_mid_tertiary,0.0,0.0,3
2025-05-28,Sensation,n_dp_mid_tertiary,0.0,0.0,3
2025-06-11,Sensation,n_dp_mid_tertiary,0.0,0.0,3
2025-06-25,Sensation,n_dp_mid_tertiary,0.0,0.0,3
2025-04-16,Sensation,n_dp_total_alt,2.0,1.0,3
2025-04-30,Sensation,n_dp_total_alt,12.333333333333334,2.185812841434,3
2025-05-14,Sensation,n_dp_total_alt,37.333333333333336,5.6960024968783545,3
2025-05-28,Sensation,n_dp_total_alt,70.0,7.937253933193772,3
2025-06-11,Sensation,n_dp_total_alt,111.0,6.658328118479393,3
2025-06-25,Sensation,n_dp_total_alt,141.66666666666666,14.110673659011152,3
2025-04-16,Sensation,n_dp_total_mid,0.0,0.0,3
2025-04-30,Sensation,n_dp_total_mid,0.3333333333333333,0.33333333333333337,3
2025-05-14,Sensation,n_dp_total_mid,2.6666666666666665,0.33333333333333337,3
2025-05-28,Sensation,n_dp_total_mid,4.666666666666667,0.33333333333333337,3
2025-06-11,Sensation,n_dp_total_mid,7.0,1.5275252316519468,3
2025-06-25,Sensation,n_dp_total_mid,7.333333333333333,0.8819171036881969,3
2025-04-16,Sensation,n_flowers_dp,0.0,0.0,3
2025-04-30,Sensation,n_flowers_dp,0.0,0.0,3
2025-05-14,Sensation,n_flowers_dp,0.0,0.0,3
2025-05-28,Sensation,n_flowers_dp,0.0,0.0,3
2025-06-11,Sensation,n_flowers_dp,0.0,0.0,3
2025-06-25,Sensation,n_flowers_dp,0.0,0.0,3
2025-04-16,Sensation,n_flowers_mp,2.3333333333333335,2.3333333333333335,3
2025-04-30,Sensation,n_flowers_mp,0.0,0.0,3
2025-05-14,Sensation,n_flowers_mp,0.0,0.0,3
2025-05-28,Sensation,n_flowers_mp,0.0,0.0,3
2025-06-11,Sensation,n_flowers_mp,0.0,0.0,3
2025-06-25,Sensation,n_flowers_mp,0.0,0.0,3
2025-04-16,Sensation,n_flowers_total,2.3333333333333335,2.3333333333333335,3
2025-04-30,Sensation,n_flowers_total,0.0,0.0,3
2025-05-14,Sensation,n_flowers_total,0.0,0.0,3
2025-05-28,Sensation,n_flowers_total,0.0,0.0,3
2025-06-11,Sensation,n_flowers_total,0.0,0.0,3
2025-06-25,Sensation,n_flowers_total,0.0,0.0,3
2025-04-16,Sensation,n_stolon_primary,3.3333333333333335,0.6666666666666666,3
2025-04-30,Sensation,n_stolon_primary,7.666666666666667,0.6666666666666667,3
2025-05-14,Sensation,n_stolon_primary,9.666666666666666,0.881917103688197,3
2025-05-28,Sensation,n_stolon_primary,12.333333333333334,1.3333333333333335,3
2025-06-11,Sensation,n_stolon_primary,12.666666666666666,1.452966314513558,3
2025-06-25,Sensation,n_stolon_primary,14.0,1.1547005383792517,3
2025-04-16,Sensation,n_stolon_quaternary,0.0,0.0,3
2025-04-30,Sensation,n_stolon_quaternary,0.0,0.0,3
2025-05-14,Sensation,n_stolon_quaternary,0.0,0.0,3
2025-05-28,Sensation,n_stolon_quaternary,0.0,0.0,3
2025-06-11,Sensation,n_stolon_quaternary,0.3333333333333333,0.33333333333333337,3
2025-06-25,Sensation,n_stolon_quaternary,0.3333333333333333,0.33333333333333337,3
2025-04-16,Sensation,n_stolon_secondary,0.0,0.0,3
2025-04-30,Sensation,n_stolon_secondary,4.666666666666667,1.3333333333333333,3
2025-05-14,Sensation,n_stolon_secondary,13.0,1.5275252316519468,3
2025-05-28,Sensation,n_stolon_secondary,20.333333333333332,2.185812841434,3
2025-06-11,Sensation,n_stolon_secondary,25.666666666666668,3.8441875315569325,3
2025-06-25,Sensation,n_stolon_secondary,27.666666666666668,4.910306620885412,3
2025-04-16,Sensation,n_stolon_tertiary,0.0,0.0,3
2025-04-30,Sensation,n_stolon_tertiary,0.0,0.0,3
2025-05-14,Sensation,n_stolon_tertiary,0.6666666666666666,0.33333333333333337,3
2025-05-28,Sensation,n_stolon_tertiary,2.6666666666666665,0.8819171036881969,3
2025-06-11,Sensation,n_stolon_tertiary,3.6666666666666665,0.8819171036881969,3
2025-06-25,Sensation,n_stolon_tertiary,4.666666666666667,1.4529663145135578,3
2025-04-16,Sensation,stolon_length_primary_cm,83.25,12.749999999999998,2
2025-04-30,Sensation,stolon_length_primary_cm,93.70166666666667,19.66161241551104,3
2025-05-14,Sensation,stolon_length_primary_cm,132.5162037,11.041650253221983,3
2025-05-28,Sensation,stolon_length_primary_cm,161.91649571000002,5.554268279272527,3
2025-06-11,Sensation,stolon_length_primary_cm,182.14141414333335,7.425053006809089,3
2025-06-25,Sensation,stolon_length_primary_cm,211.56681816666665,16.390218181938987,3
